"","FEM.CT.1","FEM.CT.2","FEM.CT.3","FEM.CT.4","FEM.CT.5","FEM.CT.6","FEM.CT.7","FEM.CT.8","FEM.CT.9","MALE.CT.1","MALE.CT.2","MALE.CT.3","MALE.CT.4","MALE.CT.5","MALE.CT.6","MALE.CT.7","MALE.CT.8","MALE.CT.9","FEM.AD.1","FEM.AD.2","FEM.AD.3","FEM.AD.4","FEM.AD.6","FEM.AD.7","FEM.AD.8","FEM.AD.9","MALE.AD.1","MALE.AD.2","MALE.AD.3","MALE.AD.4","MALE.AD.5","MALE.AD.6","MALE.AD.7","MALE.AD.8","MALE.AD.9"
"CDV3",7.34444656680478,6.77369661077829,6.98355886892572,5.94727495104988,6.94599519216274,6.56246941768118,7.36228242236519,6.18319522435121,6.83762437901103,6.39399166068438,6.57277067256458,6.90006297847966,6.9645192309757,6.99340734665331,7.22128441855159,6.30198673964077,6.80016926035757,5.84788203040344,5.8966947732891,4.53570852266441,5.96148945862828,4.52442945149113,6.2640742746629,6.84332836091592,5.94727495104988,5.0144545187329,6.18771097553999,6.65069928355816,7.19875073740257,7.62689820325639,7.05336586073455,5.68373354328679,6.88859088678194,6.11415145642048,6.9340835937212
"SCYL2",6.95630792896269,7.30839256910704,7.03738119823304,6.74135278139484,6.99415767074618,6.29856297932956,7.17891827113276,6.4910691511817,6.73496981877407,7.15109437748696,7.06764044838334,6.75767253205034,7.15036304974848,7.25675058734108,7.05124241991888,6.90881770906645,6.91468269927446,5.61372838005326,5.72577643824263,4.75924563614946,5.80435744828988,4.8359981415882,7.11566411327147,7.40726863272788,6.74135278139484,5.67883328432516,6.69706497870555,6.551835866147,7.3736205939017,8.09633535238848,8.05623079617009,6.80786848875242,7.11284923480712,6.34511596276115,7.75882974866611
"PKIB",3.71096816719145,4.14584425952889,3.79158692309851,4.40920197176733,4.19573156521146,3.38804257393439,3.68919647258171,3.678413828506,3.85838334333215,4.44733670093708,3.57959987367206,3.93962779730665,4.19983044137278,3.18613852008278,5.00315394081998,3.7244459034746,3.56369196374524,5.94299412793829,6.03744514898717,6.43572439258918,6.28942503283263,6.27099904730966,4.73529240752845,5.27360297037351,4.40920197176733,5.21367616533639,3.83234623525522,4.11227642467166,3.87742714996187,4.91352850713919,4.90569307108015,3.77971367275398,5.3752027643864,4.71600053812556,5.33434012255461
"PRKAR1A",10.0526240908896,9.58600496524054,9.66529113912565,9.22517867275613,9.96508686719656,10.1432946272951,10.8173256810639,9.11130914795424,9.98146595700899,9.80387423072271,9.62393520745854,9.92626720435645,10.6027078267536,10.0663513468082,9.79355298052146,9.77362211313704,9.7619032139441,8.87210371437885,8.66639966648575,8.53147320126797,8.9860747881575,7.46743545076761,9.49352242677947,9.93445006412959,9.22517867275613,9.07864499955027,9.54024191383398,10.0258320769584,10.1123154367076,10.5512036543701,10.8655657396498,9.42312455840112,10.3157755749731,10.0013301692042,10.4129295476434
"TMEM30A",9.26620731722065,9.3762496541136,9.00405347508245,8.56540116760878,9.11394380548843,9.01253805806675,9.79699241305898,8.22068309623547,9.05931933334757,9.04466080563386,8.93398894088612,8.49049470424043,9.81041948709277,9.50685535950467,9.34030285631073,9.31606181449369,9.55366125357275,7.47541476649105,7.47222835398816,5.99585392590505,7.42904785519919,6.20516497883868,9.22561485311964,9.49174204230759,8.56540116760878,6.43196655341861,8.82831218894182,8.9062710540597,9.44848047406089,9.91137100864379,10.2714535617774,8.75028871384379,9.52596349928413,9.00477301457701,9.81415878767455
"KLHL4",6.80248166772951,7.17175856060014,6.97752872219491,6.41737492989429,7.18923112163716,6.23553243745081,8.06082178484217,6.601409546843,6.90511254600032,6.64106566277503,5.76231113919216,7.86816416638316,6.85554879617932,6.70701359670448,6.6092474001978,7.16645638342159,6.88310109182855,6.38845942633619,6.42127146825147,5.3804456800988,6.25088915767014,5.89184598432829,6.8781888564571,7.45649977414761,6.41737492989429,5.19069645747518,7.66008908065541,8.18452381190813,7.5775500787534,6.20983794694092,6.91514817380855,6.94926298652316,7.51616620935017,8.09613779476284,7.4528314134267
"CDC42SE2",9.1556454810871,8.71487132426077,8.48871499401202,8.69614636158075,8.38368611345821,8.2778511502096,9.76460873817272,8.52512145578835,9.01415558691733,8.76207598057345,7.71405873199213,8.65988889071472,9.25975620981923,9.01361423924642,8.07815823388308,7.95493558546362,8.48535970489333,7.92115661157299,7.73035962908894,7.18193391229911,7.65344267530495,6.38263820284713,8.22253057632495,8.12968908065951,8.69614636158075,7.32735352524578,8.67631879096394,7.85516886395344,8.91228112858782,8.69894377536184,9.75132485972573,7.99781873710415,9.20853506152139,8.4683359359487,8.942716937296
"PHTF2",5.92745428523709,6.04083127165468,5.95977554664162,5.47386922413739,5.83110477385047,5.62757847583391,6.47465701282774,5.52497231609598,6.25011437420579,5.84246788183838,6.51758354363357,5.89292427506659,6.25397705253923,6.07556662948308,5.91464845763243,6.29970757921549,6.02617743821897,4.59949906506237,4.69294871695705,4.49362904724039,4.08931567903848,4.60768845489893,5.96690458631626,6.1992815950989,5.47386922413739,5.04981346738148,6.28500555544316,5.69669560558699,6.18420439398971,6.41763708097946,6.45456829402048,6.03239302157707,6.05455402591595,5.71474360216586,6.2248039165025
"SENP7",5.61322603548963,6.64549399064444,5.31814102570891,5.06076394378129,5.03132696978708,4.73622880383896,6.98143528893107,4.39608957994694,5.07741332456474,4.95168313469201,5.222289042458,5.7187782194925,5.46170888932941,5.30054902873777,5.42720375995995,5.36494790318193,5.04983426848188,4.31902466500028,4.68549313938641,3.39176748958946,4.04772773188839,3.23296046037511,5.12316673539893,5.67967168949551,5.06076394378129,2.85626717255027,5.19858405315158,5.96411600012035,5.67169952060937,4.44724128983018,5.06563699037684,5.27924612478211,5.55806638168991,5.34539822976256,5.97388091880436
"CLK4",5.89667040654435,6.15209410634191,6.50345355588957,5.56736500123777,6.26863856704288,4.77614221749112,6.55790991214427,4.86774477280547,6.19377142667293,5.8829162469424,5.58552058009418,5.82640989092505,6.30280910292437,6.51136585319913,6.30133283465221,6.2010227697067,6.45306967323753,4.68477101093659,4.70778185558849,4.32534746442564,4.45277373178885,4.89135350983838,5.13831481675464,6.48685725288241,5.56736500123777,3.93749702185328,5.89258871601055,6.47783629511827,6.62572091085226,5.87028740382207,6.77101065983956,5.24797940353744,6.07582500983324,5.83186231020387,6.17034150328812
"TAOK1",8.08187014925774,8.30474783789795,8.26459724238964,7.98175749172816,8.04261151993489,7.31071920578829,8.52895897667497,7.84090982208534,8.09167596115098,8.09441778888395,7.44019856458632,7.93201877417004,8.33441116991709,8.4562758125792,8.16584583711337,8.20149178871916,8.03796384533445,6.36194043607676,6.54737497932979,5.35821755197216,6.18443824285504,5.17214369950876,8.11350649365179,8.39032871059538,7.98175749172816,5.37700760949975,8.05984659262401,8.25443234132237,8.61989912250933,8.51909308142382,8.57922272491436,8.11454794490414,8.67848518570467,7.86342830250041,8.42970979250523
"TWF1",8.87168508534098,9.17965266999397,8.83177408014713,8.29489837495057,9.00489013164681,7.93948137841869,9.4576735431301,8.06626149995708,8.76402082869223,8.22843892948928,8.2000370952609,8.64896729371779,8.58122664502291,8.75243025892063,8.82631586354417,8.93930851254964,8.2186537102205,6.72311436309303,7.33049896642971,5.63427047592407,7.00582329190582,5.53797909973344,8.34271078792901,9.021455306965,8.29489837495057,6.32685963935702,8.88248235079844,8.58086165667605,9.0105483539105,8.38310035171249,8.3831385064028,8.26241191536386,9.16402296691801,8.58791063897453,9.47285763554187
"TNRC6C",7.02679247287537,7.11834089099119,7.26670382935386,7.08597067061242,7.37313161976903,7.11943350314899,7.82281412811461,6.85538595939948,6.874566686471,7.13591032250542,7.35212663963274,7.2460825777806,7.51458168918759,6.98778665017744,7.26736242702059,7.61123306626915,6.73793539471836,6.24634318447812,6.19432723614781,5.41708636644072,6.60754181174851,4.83465213125954,6.49059147594465,7.03629042002296,7.08597067061242,6.54479096945423,7.24586962971775,7.6814816720778,7.17825389000694,7.16123429146421,7.38139038048683,7.08438692996956,7.73022259934403,7.2958186169453,7.30558066601144
"PTPN11",7.95386458679659,7.85246809798557,7.68443890570628,7.1391256929589,7.85666660934726,7.85636431986135,8.52630852850461,7.23830623867683,7.64929662872514,6.85914479508993,7.78885789261358,6.85910380849295,7.96783004199576,7.39384678462785,7.69491698512863,7.83601131006443,7.10861912472502,6.19517600887523,6.31196098473314,5.65433638540865,6.04625479359088,6.5940143711255,6.78718889867785,7.36277411981439,7.1391256929589,5.90498406607403,7.30440990647745,7.53681188936328,7.92500137982613,7.51601947143185,7.86734024142132,7.04890813404257,7.86696230139917,7.61271035610001,8.49067115884985
"PTPRD",8.78166376244904,9.32604195052503,9.15891566234986,9.04865636294288,9.12668714952644,8.74757833925752,10.0314562687345,9.01583525789399,9.15716053273252,8.92815346785856,8.41800708241299,9.42850472788651,8.97503502539305,9.10638784354544,8.51187663939995,9.42675131503886,8.0498618716034,7.67177693315276,7.46271170007673,7.06166781182538,7.40861248806334,6.37612889390657,8.8729283045864,9.46736544295173,9.04865636294288,7.76163033627078,9.4731599382744,10.0164290948853,9.1869308059954,8.61070800558472,9.02738602698915,9.34618316254317,9.64426402303843,9.70345430100941,9.5904323290115
"PTBP2",7.84381283390711,7.90851231195377,6.83821964162583,7.61693589961084,7.14824471023026,6.44688156032593,9.05370957255925,5.97371857251895,7.14528800446467,7.35068231768866,6.97601220630198,7.82525691986205,7.99320185934891,7.02712692979126,6.75473506266897,7.21680887848472,6.39026882178534,6.53720413356,5.38716363910253,5.00539453808704,6.22149637563535,5.08247739291139,7.05545525990108,7.57859752457095,7.61693589961084,5.39117892947986,7.90183890223967,7.00835504929858,7.52643013653755,7.3068458358638,7.91382732880487,7.07212312535399,8.51596382084639,7.57579152924756,7.57841260870084
"ABCD3",7.10508884149575,7.69142257064804,6.65681037154182,6.20268619327868,6.73981320636621,5.63981692257008,7.78369183179927,5.98484763606756,6.25114039207792,6.48582172563764,7.05703774124369,6.57058967945246,6.91417234182808,6.79670049655951,6.98341219855283,6.64869706957922,6.5747061289602,5.47922403923997,5.5976669514665,4.18530252902848,4.69536480072687,4.22917675823718,6.35937659630018,7.26995757102084,6.20268619327868,4.18053119531052,6.72380397309967,6.23568282964913,7.31161743174069,6.51154139113929,6.98666438733204,6.29709450161623,7.25508257745553,6.7876512548531,7.77709858314777
"RAD21",10.1811137843512,9.8670828288905,9.98694934509859,9.59869147362578,10.2908093447013,10.0311543233854,10.2488190032139,9.65254985153046,10.0237920136807,9.65117554248824,9.79369655207721,10.1681249369752,9.7949966344121,10.0929547687608,9.69061543277617,10.0158488685555,9.44324130242182,8.66176235281602,8.58932494609057,7.50660645072838,8.01572242843986,6.95722594677933,9.45933889417642,9.87022377884415,9.59869147362578,8.11196174420656,9.82322795451293,10.0142567545897,10.3087456082419,9.1951445112023,10.046824486039,9.39568730886336,9.97976881231759,9.8871647766332,10.1101907325871
"RDX",9.90301513835424,9.84495229120206,9.52678945622791,9.09525270559978,9.67249273792564,9.29924958939593,10.4105245337114,9.07875440528192,9.60785909200179,8.63656417690455,8.79220439534134,9.74260127118661,8.9285990074546,9.41557878554021,9.69588318845239,9.46015842713909,8.68007843422308,7.99213099572776,8.50056017333509,7.20028490328963,8.02660026553705,7.19142468319564,8.1404924588092,9.35845230059197,9.09525270559978,7.11777930070094,9.72623842340934,9.77171655543962,9.71633672622512,7.90863341008779,8.48421835307187,8.76007039450912,9.9407815512607,9.66105533603237,9.51039211828442
"SC5D",7.045326337837,7.5865557028259,7.38196253620565,6.56453792691974,7.51944894006483,7.24200168542617,7.8621742151712,6.33325013455572,7.7882138048636,7.14753744142464,6.9026301721883,7.94782060646005,7.35387591998338,7.36948835423332,6.85458824674323,6.81599119557906,6.98169137436516,6.56405473791438,6.50584370755316,5.59970562549819,5.4313249685209,5.23116526384754,6.81512525563949,7.20593731276222,6.56453792691974,5.75474526399198,6.24923831927428,7.39847245815045,7.80648603198506,8.04646585458375,7.5810154506928,6.52011828437653,7.03772009734501,6.75814408090935,7.55210905282499
"SCN2B",7.77524180665885,8.1188801431033,8.87704136512988,9.91975981489788,8.3737958537567,7.99842226729549,8.41765098912197,8.31398407066716,8.00593605988945,9.73318473815548,7.86214149464382,7.8263789191138,9.85238111447015,8.56331232413384,8.78525316628417,7.74394278239122,9.6887706545287,10.2681160903634,10.1491245501746,10.2385172175973,10.1997791754152,9.9772569566727,10.4002144472717,9.22901029775505,9.91975981489788,10.504223807776,8.07659663137519,8.28946081522737,8.65590486900328,8.8440769056677,10.0135902005922,9.62994360773226,9.48367505047394,9.51432566808532,8.80078264113674
"AKAIN1",5.14033106201842,4.40446911579987,5.58576974186261,5.22982642736114,5.92782297836816,6.19625654833042,3.80033219045036,4.86605074046169,5.43500031338746,4.61286014950957,4.14975621887058,4.34795872559671,6.06772475821591,5.1574235522608,5.93494802580271,4.54378478164117,6.94444649224919,6.47117961690837,6.60724513980839,6.66750149698726,6.85734350773745,6.35931174126888,6.83693132541511,4.50531440009875,5.22982642736114,6.96150508046142,4.3405985086159,4.77307574707952,5.86154755478342,4.69011067816145,4.71346278406588,4.92187201596692,5.76707811809629,4.62979791364945,4.67278945919342
"SRSF5",7.58921640401489,7.43258340124076,8.22321314555764,6.55349761609225,8.37218797076016,8.78293447322546,8.18551638380385,7.47768770109949,8.87320610862731,6.54964682024894,6.54995609510773,8.46067740552849,7.15460769273292,7.24280954496176,7.21074517832616,7.298933268534,7.12286243068191,6.25873905351073,6.44671329972223,5.37195679397885,6.48601011449643,5.38834046354789,6.7549675865459,7.28820742947037,6.55349761609225,5.93017706955564,7.23443432756231,9.83944025684469,7.6029446051584,7.36004324796818,7.35590110173948,6.68139656907989,7.87661696694668,6.78154669030364,6.48983446424754
"MPP5",7.96718732604021,8.00215862631206,7.89064644674248,7.19426667760301,8.01431866938234,7.44698931314532,8.5082848165044,7.38841994970976,8.26743550266554,7.50961692971078,7.33734497188957,8.58908346916429,7.93439133490096,7.86583426646425,7.67176898635843,7.73523390829476,7.51269045324956,6.97048806357218,7.04603790008101,6.60986512766846,6.95846692435143,5.90191138269783,7.21830573966209,7.83430275346994,7.19426667760301,6.56374726170093,8.06205533344229,8.28284955981986,8.07913204765486,7.82971228142459,7.73103023268749,6.919457481801,8.20035329628179,7.98554813191175,8.46602300382858
"NUCKS1",9.04302478958421,8.32411907898161,8.03309080908748,8.1184129514914,7.71939107206262,7.98004875975683,8.57403579288972,8.1687969229944,7.97889034510904,7.82402804291609,7.53552615740759,7.46111693454305,8.55703752500375,8.65764870303186,8.09215681648901,7.97683995731251,7.88764875207941,6.81879230291503,6.56843410174888,5.45037368617259,6.30584638093557,5.59332887793833,7.5680791890451,8.28729698174314,8.1184129514914,5.01318082777591,7.88884739013935,7.43255831462071,8.51975242785563,7.98647861429915,8.92840555205083,7.94861710973776,8.67790113040283,7.70260679041684,8.92759882451612
"SOS2",7.11128313094185,7.28490654031233,7.20568841438472,6.46109796034015,7.28432307455505,7.15971833988766,7.5973349733152,6.77771412691693,7.25078905900346,6.62502505911013,6.9612003714402,7.42636665588927,6.79165214540309,7.13415078106757,7.38542391766136,7.33770452506899,6.55463525616945,5.45263194367194,5.83176841110873,5.12741832159672,5.32722078512201,5.08152606825149,6.77399229550762,7.26406339019635,6.46109796034015,6.13612535114265,7.13033106351304,6.85714148484112,7.67315516004474,6.40402020186605,6.47131201231036,6.78278860694666,7.31660396169321,7.17150557738245,7.45625289447204
"SP1",6.94442642691187,7.17805428826536,7.02209473753503,6.12517335799627,7.0987474612448,6.5927609920564,7.42762240902627,6.209190387643,6.89643152475777,6.19988565524548,6.94559521053482,6.69389048197062,6.61550349856456,6.86523556522235,6.80739280909841,7.13863204498794,6.15656613738238,5.86471536369857,5.82877159606269,4.88222201778065,5.43326724532996,4.64246790043455,5.53103753630274,6.70469559906023,6.12517335799627,4.58521805245071,6.63913184527959,7.50839850343887,6.84247745739317,6.20798629417244,6.56219229027347,6.13087308862647,6.90413359464058,6.51753372213565,7.07415086229413
"HSPA13",7.60179822552538,7.7746772185614,7.02376687674007,6.93563526291403,6.95601463785443,6.60770819198428,8.05906109322103,6.91400960520132,7.38430406235834,7.73149746999633,6.87915183338944,7.27421306873889,8.21515733939699,7.48156684356869,7.29128240245684,6.89050507933496,7.95756499298031,7.11171662411797,6.79512672795087,5.92313774846522,7.26951075380595,6.23256539239931,8.00437206592718,7.76541830530697,6.93563526291403,5.81279802652539,7.75406639287597,6.9371779676284,7.87806730600577,8.66259185682689,8.93451852218395,7.128564700131,7.57641820214884,7.67454367283971,8.70113893602943
"TLE4",6.75930822414382,7.19252512059636,7.45111577266332,5.92000320412355,7.55840279702135,7.00081763204808,7.87834286541626,6.51514159099751,7.47421546603379,5.90409926592558,5.8498789297166,7.75977680275094,6.40371083975997,6.68407858707538,6.51957352996614,6.77358907256785,6.18995313605343,6.01755689269968,6.10493634032157,5.02115060929146,6.09703171427601,5.60890766459482,6.2043641474355,6.66707616625914,5.92000320412355,5.45464518331992,7.07231092260232,8.52617094271762,7.01583036156908,6.11415145642048,6.89119331321704,6.42733401222951,6.99337257726401,6.72936257273538,6.55351111662782
"HSP90B1",9.13244561209735,8.16276614874858,8.03044938741451,8.47702289835835,7.73910689463495,8.30112563720903,8.28863588134336,8.63250215740522,9.49966338939701,8.21928195890617,7.5874115805297,8.66674613672177,7.84233758401495,8.67076966639399,7.7094791036962,7.60397204269611,7.91969204486758,6.76762288833212,7.1499580251318,6.60869341320538,7.06210392200628,6.24274892802928,8.23408745263993,8.32258748037052,8.47702289835835,7.57698203500553,8.13484386493386,8.32523575214128,8.20867855703795,8.8839344975925,8.84175899083062,7.80556691679279,8.82064037500782,8.35350874335412,8.93199609463536
"TRPC1",5.47245402027818,6.23720310181931,5.15403506772278,6.37248209098279,5.61226826807507,4.97545547500742,7.02016782695136,4.94683692024344,4.58563642520465,6.38633607791115,6.1220265036601,5.11420697964123,6.92734785626719,5.98070004253376,5.74112159394178,6.0376365363968,6.41059303954536,5.37417374471225,4.57311142005018,3.92814183063519,4.62093574278648,3.75755937181664,6.22211350562887,6.34189252082133,6.37248209098279,3.54222887935413,5.50825663255452,4.9159580214442,5.86715787713687,6.34931153433719,7.05570135311992,6.00628286092448,6.20052343810886,6.82384363264513,6.97770207584481
"KDM6A",6.97338221626798,6.85306533572108,7.10690448480983,5.63595067721057,7.03269078023739,6.60838659819282,7.28155397494596,5.92896293272453,6.6771328196156,5.83069112700571,6.76111143108675,6.50347393959655,5.94309508307664,6.30465350802811,6.13397521994774,7.10566581735655,5.64872250969537,5.4913698878443,5.23565058945932,4.59014435537393,5.34788934338029,4.75322434893373,5.98035657370463,6.11273974230592,5.63595067721057,5.53031989130485,6.9653552534631,7.85879790284111,6.96022301723039,5.96339669461373,6.40225009109461,5.88065632289019,6.29150431423626,6.77098544753488,6.89187954545521
"ZNF24",6.70168003099076,6.6421101452747,7.57732874749546,6.4390535562433,7.68329083749582,7.25187502070225,7.36728968666004,7.25755263368173,7.93503834646649,6.52756694346582,7.37919871627016,6.82447047917998,6.45597570950967,6.69098826312241,6.64229009264489,7.39389382124609,6.33974639787,5.36166497611372,5.74308638858421,5.62632253256378,5.53361447650315,5.16546945482361,5.70442490691148,6.46445609586983,6.4390535562433,5.85422922424096,7.00295776648144,9.21503702840773,6.55098976567795,7.72229764841312,6.69735222369513,5.92159787036487,6.8123378000794,6.62096131111143,6.86944195603258
"SLMAP",7.53674430553592,7.50443577352791,7.24338743032478,6.86541259385586,7.28828988342518,6.89892158372549,7.87075370890903,6.65755105063604,7.25319722033374,6.83177981666727,7.32363779113965,6.891012251565,7.44987199925915,7.36865353778253,7.20245438087752,6.98818217361384,7.07133404217415,5.98524590312768,5.94698928522286,4.92218555517749,6.05515599244561,4.76466576917927,6.49353377521509,6.92420049228707,6.86541259385586,5.50612278469874,6.50383896384542,7.06023224283127,7.48733002229399,7.41481581883323,7.39751861450398,6.21303795205226,7.13824101143117,7.02748912962185,7.11690523197493
"C2orf49",6.13988395350463,6.2773574252079,5.84509283256327,5.12210930658808,5.79434224566278,4.60003392697684,6.65022887812216,4.74124958452507,6.05515890624476,5.29700600187803,5.55281872527613,5.7735370877367,5.59441119844764,5.76658099360451,5.38913818808999,5.65510636711882,5.35533318466377,4.45563261431899,4.71771578335662,3.92098588795148,4.3191239103993,3.7043780299394,5.16182490654598,5.70697085900507,5.12210930658808,3.60368254377851,5.47355767459934,6.16818588998698,6.39877058430136,6.06821067379192,6.05348472216886,5.23849436207986,6.07932150672742,5.81527249916228,6.26410512470073
"ATP13A3",7.50008476216337,7.53621021107263,7.17417043268837,7.12591109346674,7.21455863944727,7.66616845960407,7.79278175584829,6.98629432082811,7.08809655495962,6.99390040555234,6.93325169572254,6.91836960113617,7.18181595491922,7.68232013790696,7.502653042415,6.96440556252961,7.38288883299531,6.01395884819568,5.98241874418237,5.50372526294386,6.12341700454377,5.63299669241286,7.02663835421644,7.36495009497246,7.12591109346674,6.16227696489245,7.13340733681228,6.99250292796749,7.50024378939059,8.77927688599238,7.95379960133177,6.84597946179331,7.2375679786261,7.07287685739466,7.6229850693695
"KAT6A",6.50654741163331,6.79609859259826,6.22507897808531,5.91809940994274,6.72718270632186,7.0017453738713,7.22514281941737,6.00022422449349,6.54976478143943,5.86188422887115,6.76319246991343,5.58122030881528,5.70695552204405,6.62501397164459,5.89416356802939,6.27673666459864,5.37202341044312,5.0021999650592,4.89083025774612,4.18949871754078,4.96775224261715,4.93805861208229,5.22279059721053,5.8041679816547,5.91809940994274,5.07857516381528,5.7744209382328,6.95044548399653,6.15931985612043,6.08964820390136,5.80831871329323,5.20620333510779,6.65441047821309,5.7695382598809,7.11778802942225
"CHD9",7.4579392602386,7.70796382964608,7.84387613560503,7.28331681953813,7.56814254254935,7.13133413231377,7.13323540643748,7.90555382178217,7.55477641374236,7.51748190820755,7.5986093558658,7.68638378919147,7.0555209224374,7.82049103300159,8.05890652840804,8.07657381411915,7.25496687649251,5.9710844093821,6.54271752984864,4.89057420018395,5.61652490137708,4.98228697305629,7.59418575100857,7.94605248344041,7.28331681953813,5.36716630085103,7.69822545155248,7.48128803258149,7.87705212131196,7.81880452857822,7.11824959201495,7.60403046721423,7.74866928614448,6.36289573202651,7.40068837049598
"EDEM3",8.02208787612469,7.75592077001284,7.68456159058495,7.83166244618891,7.65707171531758,7.14013290107287,8.12519677895202,7.43442844693394,8.13814983928052,7.74245499963915,7.22602681670138,7.57569754812601,7.65707171531758,7.90759053671038,7.58533333600682,7.43526307017252,7.39736854710777,6.59074139814977,6.91049641491515,5.92957610325907,6.43545655828603,6.02152097916137,7.45951925078855,7.69805093962297,7.83166244618891,6.60353466804559,7.70448464685832,7.79244800061017,7.80039341668664,8.36758681515838,8.37987535124725,7.39038726967326,7.93462301424487,7.72143288955953,8.15968771109422
"CPEB4",8.91600214361828,8.25549863614378,9.06495079231948,8.69635720926101,8.69429361618921,9.50730964980944,8.80649268510227,9.05267874623992,10.0166865489463,8.94139049392601,9.19401368101327,8.78889636607814,8.6129649786703,8.78777397647231,9.20734092302783,8.83453305294555,8.73914622588081,8.36183088564487,8.17041388862904,6.90479943734702,8.77594355366861,7.35678071518057,8.30797923518216,9.18228093545928,8.69635720926101,7.46218994524811,9.10721082691915,9.23556407987654,8.90598811436626,9.51002396413141,8.93060247392372,9.64475328753135,9.22968596010181,8.69133111414545,9.21719266580194
"ST8SIA2",4.77193146071372,4.17229524887191,5.69517360112011,5.39496183344474,5.24936291903544,4.21539050482527,4.04974823579988,4.75708417657099,5.58372754202228,4.94179870453348,4.83730100633316,4.43796732130897,5.91830885427543,5.02756353088449,4.49240351683337,3.91142034453151,6.73431270865092,5.80900477462296,6.13428550916108,5.7516659561199,6.6672004451103,5.55208979273911,7.96122913216845,6.03422628201261,5.39496183344474,6.64626921699177,4.68930291941471,4.50636435046251,6.15559015545927,5.3208444707881,4.87761715070333,5.34964194390781,5.55023382342502,4.18726276026267,4.40969791400783
"TMX1",8.2132985261088,8.31026947109657,7.79546897723684,6.78652111715336,8.24504608569958,7.4571804388694,8.79583606243347,6.55823119034897,7.92977627643694,7.31040395114735,7.37918827421194,8.23070800383835,7.6265907279434,8.30284240999966,8.02702082329766,7.74874574606952,7.39388989681334,6.6772357930543,7.07003847960214,5.768846578488,7.07297957893504,5.68509731882621,6.57662199493931,7.32704713866515,6.78652111715336,6.64211869234535,7.25988515269599,8.0005857724588,8.21612331128601,7.85646400340378,7.69543665731144,6.84099274318997,7.75896868262604,7.29382154199432,7.97091736060319
"FZD7",8.91658678130587,8.23406850674179,8.08600977596029,8.14765611108515,8.81057983600531,7.35757186966928,7.63499651546265,7.17768074793485,8.11964825455094,6.75978262209464,8.11178451383114,7.97258091269241,8.31500931684146,7.96914660746626,8.98611975745174,7.46423971685882,8.93048964227697,8.35375932084486,9.07024790551987,9.01937022010338,8.54981571694382,9.02939629062146,7.84480389863873,7.08232521581469,8.14765611108515,8.7594795744555,7.54272110609912,6.07877973143891,8.65047082433396,7.07119364348653,7.80559029937909,6.88162680794437,7.69297136702253,6.54814493180982,6.66204751798002
"JAM3",8.1108993890231,8.3469032112402,8.02631171889465,6.88013224542382,8.40396268782528,8.04258436919675,9.32765815010047,7.08857641282727,7.99619767815801,7.22112123901683,6.77756243123866,8.08753329453714,7.65931810564674,7.94039488386651,7.82872594716825,8.56322239211763,6.70848522811611,7.69751104102304,7.14476828500874,6.21103169849459,7.81782951083629,5.29421066420592,7.3426745274319,8.20936999620981,6.88013224542382,7.02366042522764,8.66599329429046,8.92792777571249,8.47143326212728,7.27574098818711,7.50009403718604,7.76772162397309,9.08472350695895,8.21891366827611,8.5415037425106
"ITCH",6.80968752875599,6.80968752875599,6.99864421726372,6.66859538114124,7.34753618917262,6.71392742191988,7.43120395334927,6.46995542600992,7.18020532158138,6.57991017997233,6.62735709517122,7.35941960500456,6.65259733861786,7.22049408528799,6.60801063682762,7.21707863819792,6.26253082768289,5.70598133049864,5.87071538915905,5.10312331036036,5.98836388050291,4.95989236785038,6.53985361168645,7.04342121337561,6.66859538114124,5.65236797594462,7.13243402277999,7.58823956403056,7.22178540723996,6.92968836950225,6.75031296453002,6.6872818074753,7.67069538402333,7.25632806169137,7.57579152924756
"ZNF644",8.45070506292955,8.46018881794554,8.55753044141273,7.64263401472813,8.29847887579705,7.36722027497518,8.85813035839029,8.06359552165854,8.6231494217349,7.50721013287832,7.63297793369302,8.57870013638851,8.03674704453868,8.13583006642484,8.30830999585585,8.43935483506299,7.52784316786866,6.75382892510796,6.77002508321129,5.78731586287913,7.04490651994339,5.80828108140871,7.49698111771794,8.14225889327065,7.64263401472813,6.08028852023868,7.94107551605935,8.92865578318036,8.2852057570176,7.71687657865631,7.98207697506497,7.41185498552942,8.58489887990675,8.169944414281,8.72020993159374
"KIAA1109",7.55104475198107,8.01827939233408,7.80659468519702,6.92914109421096,7.35314493298432,7.2115218569544,8.08338141475138,6.49798872228591,7.67555958006296,6.83589290136343,7.31481194427003,7.22545565090743,7.58227193622132,7.70052226326143,7.40003150488416,7.6586338444791,7.25360245522396,5.93634589106859,5.67887324373265,5.15572948241029,5.66962211982109,4.94232718717461,7.35010200956425,7.93474989883356,6.92914109421096,5.61465734580784,7.32631842806583,7.75861780544917,7.8837049842165,6.79549160036016,7.91084908962513,7.01666624748294,7.66784724473125,6.53797530396834,7.55031447468582
